2020-01-11 11:20:12.330  INFO 20060 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2020-01-11 11:20:12.462  INFO 20060 --- [main] org.hibernate.Version                    : HHH000412: Hibernate Core {5.4.6.Final}
2020-01-11 11:20:12.664  INFO 20060 --- [main] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-01-11 11:20:12.863  INFO 20060 --- [main] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2020-01-11 11:20:13.844  INFO 20060 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-01-11 11:20:13.856  INFO 20060 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-01-11 11:20:14.293  WARN 20060 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2020-01-11 11:20:14.730  INFO 20060 --- [main] o.s.s.web.DefaultSecurityFilterChain     : Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@495c4ce7, org.springframework.security.web.context.SecurityContextPersistenceFilter@5b1ebbe, org.springframework.security.web.header.HeaderWriterFilter@18be7f57, org.springframework.security.web.authentication.logout.LogoutFilter@1e82b631, boardify.commonsecurity.filters.authMicroserviceFilters.AuthJwtFilter@b61aa50, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@109941fa, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2541b4d3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3e283f1a, org.springframework.security.web.session.SessionManagementFilter@6289376f, org.springframework.security.web.access.ExceptionTranslationFilter@4a0161ee, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4fd2b418]
2020-01-11 11:20:14.755  WARN 20060 --- [main] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2020-01-11 11:20:14.756  INFO 20060 --- [main] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-01-11 11:20:14.767  WARN 20060 --- [main] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2020-01-11 11:20:14.767  INFO 20060 --- [main] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-01-11 11:20:15.124  INFO 20060 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2020-01-11 11:20:17.832  WARN 20060 --- [main] ockingLoadBalancerClientRibbonWarnLogger : You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2020-01-11 11:20:17.859  WARN 20060 --- [main] eactorLoadBalancerClientRibbonWarnLogger : You have RibbonLoadBalancerClient on your classpath. LoadBalancerExchangeFilterFunction that uses it under the hood will be used by default. Spring Cloud Ribbon is now in maintenance mode, so we suggest switching to ReactorLoadBalancerExchangeFilterFunction instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2020-01-11 11:20:18.025  INFO 20060 --- [main] o.s.c.n.eureka.InstanceInfoFactory       : Setting initial instance status as: STARTING
2020-01-11 11:20:18.095  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Initializing Eureka in region us-east-1
2020-01-11 11:20:18.290  INFO 20060 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using JSON encoding codec LegacyJacksonJson
2020-01-11 11:20:18.291  INFO 20060 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using JSON decoding codec LegacyJacksonJson
2020-01-11 11:20:18.562  INFO 20060 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using XML encoding codec XStreamXml
2020-01-11 11:20:18.562  INFO 20060 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using XML decoding codec XStreamXml
2020-01-11 11:20:18.899  INFO 20060 --- [main] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:20:19.356  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Disable delta property : false
2020-01-11 11:20:19.357  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Single vip registry refresh property : null
2020-01-11 11:20:19.357  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Force full registry fetch : false
2020-01-11 11:20:19.357  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Application is null : false
2020-01-11 11:20:19.358  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Registered Applications size is zero : true
2020-01-11 11:20:19.358  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Application version is -1: true
2020-01-11 11:20:19.358  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Getting all instance registry info from the eureka server
2020-01-11 11:20:19.571  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : The response status is 200
2020-01-11 11:20:19.576  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Starting heartbeat executor: renew interval is: 30
2020-01-11 11:20:19.577  INFO 20060 --- [main] c.n.discovery.InstanceInfoReplicator     : InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-01-11 11:20:19.586  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Discovery Client initialized at timestamp 1578734419583 with initial instances count: 2
2020-01-11 11:20:19.596  INFO 20060 --- [main] o.s.c.n.e.s.EurekaServiceRegistry        : Registering application AUTH-SERVICE with eureka with status UP
2020-01-11 11:20:19.597  INFO 20060 --- [main] com.netflix.discovery.DiscoveryClient    : Saw local status change event StatusChangeEvent [timestamp=1578734419597, current=UP, previous=STARTING]
2020-01-11 11:20:19.603  INFO 20060 --- [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_AUTH-SERVICE/DESKTOP-2SOFROU:auth-service:8082: registering service...
2020-01-11 11:20:19.677  INFO 20060 --- [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_AUTH-SERVICE/DESKTOP-2SOFROU:auth-service:8082 - registration status: 204
2020-01-11 11:20:19.691  INFO 20060 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8082 (http) with context path ''
2020-01-11 11:20:19.694  INFO 20060 --- [main] .s.c.n.e.s.EurekaAutoServiceRegistration : Updating port to 8082
2020-01-11 11:20:20.747  INFO 20060 --- [main] boardify.auth.AuthApplication            : Started AuthApplication in 20.353 seconds (JVM running for 22.629)
2020-01-11 11:20:55.068  INFO 20060 --- [http-nio-8082-exec-9] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-01-11 11:20:55.068  INFO 20060 --- [http-nio-8082-exec-9] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2020-01-11 11:20:55.086  INFO 20060 --- [http-nio-8082-exec-9] o.s.web.servlet.DispatcherServlet        : Completed initialization in 17 ms
2020-01-11 11:20:55.425  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.controller.Controller      : +++++++++LOGGING login+++++++++
2020-01-11 11:20:55.429  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.controller.Controller      : Username: a@a.com
2020-01-11 11:20:55.429  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.controller.Controller      : Password: a
2020-01-11 11:20:55.430  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : +++++++++++++++++++++++++++++++LOGGING login+++++++++++++++++++++++++++++++
2020-01-11 11:20:55.430  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : username: a@a.com
2020-01-11 11:20:55.430  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : password: a
2020-01-11 11:20:55.452  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : +++++++++++++++++++++++++++++++LOGGING loadUserByUsername+++++++++++++++++++++++++++++++
2020-01-11 11:20:55.453  INFO 20060 --- [http-nio-8082-exec-9] b.a.dao.impl.jpaRepository.UserDaoJpa    : +++++++++LOGGING findUser+++++++++
2020-01-11 11:20:55.453  INFO 20060 --- [http-nio-8082-exec-9] b.a.dao.impl.jpaRepository.UserDaoJpa    : username: a@a.com
2020-01-11 11:20:55.504  INFO 20060 --- [http-nio-8082-exec-9] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Starting...
2020-01-11 11:20:55.505  WARN 20060 --- [http-nio-8082-exec-9] com.zaxxer.hikari.util.DriverDataSource  : Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2020-01-11 11:20:55.510  INFO 20060 --- [http-nio-8082-exec-9] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Start completed.
2020-01-11 11:20:55.701  INFO 20060 --- [http-nio-8082-exec-9] b.a.dao.impl.jpaRepository.UserDaoJpa    : +++++++++SUCCESSFUL LOGGING findUser+++++++++
2020-01-11 11:20:55.717  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : +++++++++++++++++++++++++++++++SUCCESSFUL LOGGING loadUserByUsername+++++++++++++++++++++++++++++++
2020-01-11 11:20:56.325  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.service.impl.ServiceImpl   : +++++++++++++++++++++++++++++++SUCCESSFUL LOGGING login+++++++++++++++++++++++++++++++
2020-01-11 11:20:56.325  INFO 20060 --- [http-nio-8082-exec-9] boardify.auth.controller.Controller      : +++++++++SUCCESSFUL LOGGING login+++++++++
2020-01-11 11:25:19.364  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:30:19.366  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:35:19.367  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:40:19.370  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:45:19.375  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:50:19.382  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 11:55:19.403  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:00:19.404  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:05:19.407  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:10:19.408  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:15:19.411  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:20:19.413  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:25:19.415  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:30:19.416  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:35:19.419  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:40:19.420  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:45:19.422  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:50:19.423  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 12:55:19.425  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:00:19.426  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:05:19.429  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:10:19.431  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:15:19.434  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:20:19.435  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:25:19.438  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:30:19.440  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:35:19.445  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:40:19.451  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:45:19.453  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:50:19.456  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 13:55:19.458  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:00:19.459  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:05:19.461  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:10:19.462  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:15:19.464  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:20:19.467  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:25:19.468  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:30:19.471  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:35:19.472  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:40:19.475  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:45:19.476  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:50:19.478  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 14:55:19.481  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:00:19.483  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:05:19.484  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:10:19.486  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:15:19.488  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:20:19.490  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:25:19.492  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:30:19.494  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:35:19.496  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:40:19.498  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:45:19.500  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:50:19.501  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 15:55:19.504  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:00:19.506  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:05:19.507  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:10:19.509  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:15:19.510  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:20:19.512  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:25:19.513  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:30:19.516  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:35:19.517  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:40:19.519  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:45:19.521  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:50:19.522  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 16:55:19.543  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:00:19.570  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:05:19.596  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:10:19.597  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:15:19.599  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:20:19.600  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:25:19.603  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:30:19.604  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:35:19.606  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:40:19.608  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2020-01-11 17:45:19.611  INFO 20060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
